,Unnamed: 0,game_id,player_id,civilization,won,victory_type,score,cities,population,territory,gold,gold_per_turn,happiness_percentage,science_per_turn,culture_per_turn,faith_per_turn,tourism_per_turn,technologies,chosen_ancient_policy,predicted_ancient_policy
898,898,3e00dbf7-1ec1-4a88-a299-27fbfb13d9ff,3,Sweden,False,Cultural,106,1,5,13,42,5.0,100,7,3,2,0,5,Authority,Tradition
899,899,3e00dbf7-1ec1-4a88-a299-27fbfb13d9ff,4,England,False,Cultural,96,1,5,9,38,8.0,100,7,3,0,0,4,Authority,Tradition
900,900,3e3a0a38-ad15-4ed3-8931-078815f5a01f,1,Persia,True,Domination,99,1,5,17,55,3.0,100,7,3,2,0,3,Authority,Authority
901,901,3e3a0a38-ad15-4ed3-8931-078815f5a01f,2,Babylon,False,Domination,89,1,4,13,39,8.0,100,7,3,2,0,3,Progress,Authority
902,902,3e3a0a38-ad15-4ed3-8931-078815f5a01f,3,China,False,Domination,92,1,7,9,52,8.0,100,8,6,2,0,3,Tradition,Authority
903,903,3e3a0a38-ad15-4ed3-8931-078815f5a01f,4,Korea,False,Domination,93,1,5,9,74,5.0,100,7,3,0,0,4,Progress,Tradition
904,904,3e7ef484-e09b-44d9-a11e-05c4c7dd3d84,1,Austria,False,Cultural,93,1,7,13,29,5.0,92,8,6,2,0,3,Tradition,Authority
905,905,3e7ef484-e09b-44d9-a11e-05c4c7dd3d84,2,Indonesia,True,Cultural,91,1,4,9,56,6.0,100,7,3,2,0,4,Progress,Authority
906,906,3e7ef484-e09b-44d9-a11e-05c4c7dd3d84,3,Assyria,False,Cultural,97,1,4,9,46,3.0,100,7,3,2,0,5,Authority,Authority
907,907,3e7ef484-e09b-44d9-a11e-05c4c7dd3d84,4,England,False,Cultural,122,1,5,13,117,6.0,100,7,3,2,0,4,Authority,Authority
908,908,3ef2b883-6517-4a8c-87a7-ed843db25d79,1,France,False,Diplomatic,115,1,6,13,42,2.0,100,9,3,0,0,6,Authority,Tradition
909,909,3ef2b883-6517-4a8c-87a7-ed843db25d79,2,Denmark,True,Diplomatic,111,1,6,17,20,2.0,91,8,3,3,0,5,Authority,Tradition
910,910,3ef2b883-6517-4a8c-87a7-ed843db25d79,3,Brazil,False,Diplomatic,96,1,6,13,36,3.0,100,8,6,2,0,3,Tradition,Progress
911,911,3ef2b883-6517-4a8c-87a7-ed843db25d79,4,Rome,False,Diplomatic,103,1,5,13,21,5.0,100,7,3,2,0,4,Authority,Authority
912,912,3ef6a47e-ec34-4935-a7d4-fdae171f0051,1,Russia,True,Domination,91,1,4,9,28,6.0,100,7,3,2,0,4,Progress,Authority
913,913,3ef6a47e-ec34-4935-a7d4-fdae171f0051,2,Ethiopia,False,Domination,97,1,4,8,34,3.0,100,7,3,5,0,5,Progress,Authority
914,914,3ef6a47e-ec34-4935-a7d4-fdae171f0051,3,Greece,False,Domination,96,1,4,13,43,6.0,100,7,3,0,0,4,Progress,Authority
915,915,3ef6a47e-ec34-4935-a7d4-fdae171f0051,4,India,False,Domination,113,1,7,17,66,6.0,100,9,7,5,0,4,Tradition,Authority
916,916,3f0cc677-dd58-42b1-a928-8ea5f2c60514,1,The Maya,False,Domination,83,1,3,9,28,7.0,100,7,3,2,0,3,Progress,Authority
917,917,3f0cc677-dd58-42b1-a928-8ea5f2c60514,2,Brazil,False,Domination,85,1,4,9,77,4.0,100,7,3,2,0,3,Progress,Authority
918,918,3f0cc677-dd58-42b1-a928-8ea5f2c60514,3,Indonesia,False,Domination,94,1,4,13,174,6.0,100,7,3,2,0,4,Progress,Authority
919,919,3f0cc677-dd58-42b1-a928-8ea5f2c60514,4,The Aztecs,True,Domination,104,1,7,13,61,6.0,100,8,3,1,0,4,Authority,Authority
920,920,3f4adf10-e5f6-4e09-9fcc-2aaa62c07fca,1,The Huns,False,Diplomatic,129,1,6,17,84,10.0,100,8,3,2,0,4,Authority,Authority
921,921,3f4adf10-e5f6-4e09-9fcc-2aaa62c07fca,2,The Aztecs,True,Diplomatic,99,1,4,13,111,7.0,100,7,3,3,0,4,Authority,Authority
922,922,3f4adf10-e5f6-4e09-9fcc-2aaa62c07fca,3,Russia,False,Diplomatic,116,1,8,14,57,4.0,81,8,7,0,0,5,Tradition,Tradition
923,923,3f4adf10-e5f6-4e09-9fcc-2aaa62c07fca,4,Denmark,False,Diplomatic,142,2,6,24,73,5.0,91,7,3,0,0,6,Authority,Tradition
924,924,3f985ab8-e5b2-4fcc-9c32-dbe1fff536f3,1,Russia,False,Diplomatic,92,1,5,9,59,4.0,100,7,3,2,0,4,Progress,Authority
925,925,3f985ab8-e5b2-4fcc-9c32-dbe1fff536f3,2,India,False,Diplomatic,91,1,4,8,29,6.0,100,7,3,2,0,4,Progress,Authority
926,926,3f985ab8-e5b2-4fcc-9c32-dbe1fff536f3,3,Austria,True,Diplomatic,129,2,8,20,40,5.0,81,8,6,0,0,5,Tradition,Tradition
927,927,3f985ab8-e5b2-4fcc-9c32-dbe1fff536f3,4,Assyria,False,Diplomatic,109,1,6,13,66,2.0,100,8,3,2,0,5,Authority,Tradition
928,928,3fbbaa35-0db9-42c3-9d81-dc58c7a0e30c,1,Arabia,False,Science,89,1,3,9,55,4.0,100,7,3,0,0,4,Progress,Progress
929,929,3fbbaa35-0db9-42c3-9d81-dc58c7a0e30c,2,The Ottomans,True,Science,104,1,7,17,39,5.0,100,8,6,2,0,3,Tradition,Tradition
930,930,3fbbaa35-0db9-42c3-9d81-dc58c7a0e30c,3,Egypt,False,Science,93,1,4,9,142,3.0,100,7,3,2,0,4,Progress,Tradition
931,931,3fbbaa35-0db9-42c3-9d81-dc58c7a0e30c,4,The Netherlands,False,Science,89,1,7,9,59,6.0,92,8,9,2,0,3,Tradition,Progress
932,932,402e4395-15b7-4a4c-8444-2c64cf798aa4,1,The Zulus,True,Domination,96,1,6,8,47,5.0,91,8,3,0,0,4,Authority,Authority
933,933,402e4395-15b7-4a4c-8444-2c64cf798aa4,2,Arabia,False,Domination,114,1,7,17,59,5.0,100,8,6,2,0,5,Tradition,Progress
934,934,402e4395-15b7-4a4c-8444-2c64cf798aa4,3,China,False,Domination,119,2,7,20,69,5.0,100,8,6,3,0,4,Tradition,Authority
935,935,402e4395-15b7-4a4c-8444-2c64cf798aa4,4,India,False,Domination,93,1,5,13,43,7.0,100,8,5,4,0,4,Tradition,Authority
936,936,40ccf53b-c277-4c09-add7-62d26e5d5ce2,1,The Shoshone,False,Diplomatic,110,1,8,16,78,7.0,93,8,7,0,0,4,Tradition,Authority
937,937,40ccf53b-c277-4c09-add7-62d26e5d5ce2,2,Brazil,True,Diplomatic,99,1,5,13,67,5.0,100,7,3,0,0,4,Progress,Progress
938,938,40ccf53b-c277-4c09-add7-62d26e5d5ce2,3,The Ottomans,False,Diplomatic,101,1,8,13,37,8.0,93,8,7,2,0,3,Tradition,Tradition
939,939,40ccf53b-c277-4c09-add7-62d26e5d5ce2,4,Babylon,False,Diplomatic,95,1,5,12,78,5.0,100,7,3,0,0,4,Progress,Authority
940,940,40ff4abb-3337-435a-8047-229bf4f7d7c8,1,Assyria,True,Domination,95,1,6,9,47,6.0,100,8,3,2,0,4,Authority,Authority
941,941,40ff4abb-3337-435a-8047-229bf4f7d7c8,2,France,False,Domination,99,1,5,9,21,5.0,100,7,3,0,0,5,Authority,Tradition
942,942,40ff4abb-3337-435a-8047-229bf4f7d7c8,3,The Maya,False,Domination,102,1,7,14,37,6.0,100,8,6,0,0,4,Tradition,Authority
943,943,40ff4abb-3337-435a-8047-229bf4f7d7c8,4,Venice,False,Domination,95,1,6,13,28,4.0,100,8,6,2,0,3,Tradition,Tradition
944,944,41a13cb1-2145-4d36-adda-8cd56b4d6165,1,The Maya,True,Cultural,101,1,5,14,66,6.0,100,7,3,0,0,4,Progress,Authority
945,945,41a13cb1-2145-4d36-adda-8cd56b4d6165,2,Poland,False,Cultural,103,1,6,13,27,4.0,100,8,6,2,0,4,Tradition,Tradition
946,946,41a13cb1-2145-4d36-adda-8cd56b4d6165,3,Russia,False,Cultural,113,1,7,13,45,8.0,100,8,7,0,0,5,Tradition,Tradition
947,947,41a13cb1-2145-4d36-adda-8cd56b4d6165,4,Babylon,False,Cultural,90,1,5,9,26,8.0,100,7,3,2,0,4,Progress,Authority
948,948,41a3e924-b524-479b-88bc-49808e793516,1,Songhai,False,Domination,102,1,6,9,60,3.0,100,8,3,2,0,5,Authority,Authority
949,949,41a3e924-b524-479b-88bc-49808e793516,2,Rome,False,Domination,107,1,6,17,94,7.0,91,8,3,2,0,4,Authority,Authority
950,950,41a3e924-b524-479b-88bc-49808e793516,3,America,True,Domination,101,1,5,9,14,5.0,100,7,3,3,0,5,Authority,Authority
951,951,41a3e924-b524-479b-88bc-49808e793516,4,Sweden,False,Domination,102,1,5,9,11,7.0,100,8,3,0,0,6,Authority,Tradition
952,952,41e8596c-944e-4172-bbd3-0241db6857bb,1,Sweden,False,Cultural,104,1,4,13,94,3.0,100,7,3,3,0,5,Authority,Tradition
953,953,41e8596c-944e-4172-bbd3-0241db6857bb,2,Greece,False,Cultural,91,1,4,12,72,6.0,100,7,3,2,0,4,Progress,Authority
954,954,41e8596c-944e-4172-bbd3-0241db6857bb,3,China,True,Cultural,104,1,6,13,54,6.0,100,8,3,2,0,4,Progress,Authority
955,955,41e8596c-944e-4172-bbd3-0241db6857bb,4,Morocco,False,Cultural,94,1,6,9,66,7.0,100,8,6,2,0,4,Tradition,Authority
956,956,41fc68e9-1948-48fd-a728-1ab83823cf4d,1,The Huns,False,Diplomatic,117,2,6,16,11,3.0,100,7,3,2,0,4,Authority,Authority
957,957,41fc68e9-1948-48fd-a728-1ab83823cf4d,2,Greece,True,Diplomatic,95,1,5,13,48,4.0,100,7,5,2,0,3,Tradition,Authority
958,958,41fc68e9-1948-48fd-a728-1ab83823cf4d,3,Babylon,False,Diplomatic,109,1,8,13,8,8.0,87,8,7,0,0,5,Tradition,Authority
959,959,41fc68e9-1948-48fd-a728-1ab83823cf4d,4,Brazil,False,Diplomatic,92,1,6,9,61,3.0,100,8,6,2,0,3,Tradition,Progress
960,960,42227b77-abb8-4282-ae92-521c797524a4,1,Rome,False,Cultural,100,1,6,13,17,2.0,100,8,3,2,0,4,Authority,Tradition
961,961,42227b77-abb8-4282-ae92-521c797524a4,2,The Shoshone,True,Cultural,92,1,4,18,64,6.0,100,7,3,2,0,3,Progress,Progress
962,962,42227b77-abb8-4282-ae92-521c797524a4,3,Persia,False,Cultural,123,1,6,9,86,10.0,100,8,3,6,0,5,Authority,Authority
963,963,42227b77-abb8-4282-ae92-521c797524a4,4,Korea,False,Cultural,90,1,4,9,48,6.0,100,7,3,0,0,4,Progress,Tradition
964,964,422c01b3-39c8-4c59-af72-562857069297,1,Byzantium,False,Cultural,98,1,7,9,71,5.0,100,8,6,0,0,4,Tradition,Tradition
965,965,422c01b3-39c8-4c59-af72-562857069297,2,America,False,Cultural,92,1,5,9,85,9.0,100,7,3,2,0,4,Authority,Authority
966,966,422c01b3-39c8-4c59-af72-562857069297,3,The Aztecs,True,Cultural,92,1,5,9,58,5.0,100,7,3,3,0,4,Authority,Authority
967,967,422c01b3-39c8-4c59-af72-562857069297,4,Carthage,False,Cultural,95,1,5,13,54,9.0,100,7,3,0,0,4,Progress,Authority
968,968,4260f03f-94b1-44f1-9da7-53f04fa34be5,1,India,True,Cultural,103,1,7,13,27,8.0,100,9,7,5,0,4,Tradition,Authority
969,969,4260f03f-94b1-44f1-9da7-53f04fa34be5,2,Persia,False,Cultural,99,1,4,13,28,3.0,100,7,3,4,0,4,Authority,Authority
970,970,4260f03f-94b1-44f1-9da7-53f04fa34be5,3,Poland,False,Cultural,102,1,6,9,14,3.0,100,8,6,0,0,5,Tradition,Tradition
971,971,4260f03f-94b1-44f1-9da7-53f04fa34be5,4,The Huns,False,Cultural,108,1,4,17,118,6.0,100,7,3,3,0,5,Authority,Authority
972,972,433c9e66-eb78-4bdc-bbeb-2c734d6c8b22,1,Siam,False,Diplomatic,93,1,7,9,87,4.0,92,8,6,2,0,3,Tradition,Tradition
973,973,433c9e66-eb78-4bdc-bbeb-2c734d6c8b22,2,The Maya,True,Diplomatic,93,1,7,14,33,6.0,100,8,6,2,0,3,Tradition,Authority
974,974,433c9e66-eb78-4bdc-bbeb-2c734d6c8b22,3,The Ottomans,False,Diplomatic,122,1,6,13,32,8.0,100,8,6,0,0,4,Tradition,Tradition
975,975,433c9e66-eb78-4bdc-bbeb-2c734d6c8b22,4,Mongolia,False,Diplomatic,102,1,6,9,126,6.0,91,8,3,2,0,5,Authority,Authority
976,976,4390244d-57d9-49f6-92b3-2267033e004a,1,France,True,Domination,107,1,5,13,13,3.0,100,7,3,0,0,5,Authority,Tradition
977,977,4390244d-57d9-49f6-92b3-2267033e004a,2,The Maya,False,Domination,96,1,6,14,35,6.0,100,8,6,2,0,3,Tradition,Authority
978,978,4390244d-57d9-49f6-92b3-2267033e004a,3,Mongolia,False,Domination,103,1,5,13,90,7.0,100,7,3,2,0,5,Authority,Authority
979,979,4390244d-57d9-49f6-92b3-2267033e004a,4,Brazil,False,Domination,101,1,6,9,15,2.0,100,8,6,0,0,5,Tradition,Tradition
980,980,4464171b-6a90-4da2-97fe-fa24e1f5bffd,1,The Celts,False,Domination,90,1,4,9,73,6.0,100,7,5,2,0,4,Tradition,Authority
981,981,4464171b-6a90-4da2-97fe-fa24e1f5bffd,2,Rome,False,Domination,92,1,4,13,33,4.0,100,7,3,2,0,4,Authority,Authority
982,982,4464171b-6a90-4da2-97fe-fa24e1f5bffd,3,Sweden,False,Domination,98,1,4,9,14,2.0,100,7,3,0,0,5,Authority,Tradition
983,983,4464171b-6a90-4da2-97fe-fa24e1f5bffd,4,Songhai,True,Domination,99,1,5,13,93,8.0,100,7,3,2,0,4,Authority,Authority
984,984,4476759c-13a9-49e0-b2da-9f3840775f74,1,India,False,Domination,89,1,4,8,57,7.0,100,7,3,4,0,4,Progress,Authority
985,985,4476759c-13a9-49e0-b2da-9f3840775f74,2,Persia,True,Domination,112,1,5,17,99,2.0,100,7,3,2,0,5,Authority,Authority
986,986,4476759c-13a9-49e0-b2da-9f3840775f74,3,Russia,False,Domination,99,1,5,14,31,5.0,100,7,3,0,0,4,Progress,Authority
987,987,4476759c-13a9-49e0-b2da-9f3840775f74,4,Korea,False,Domination,82,1,3,9,18,6.0,100,7,3,0,0,3,Progress,Tradition
988,988,44884aec-fe13-46af-8154-6aab55a2ed20,1,Carthage,False,Domination,100,1,4,13,50,6.0,100,7,3,0,0,5,Progress,Authority
989,989,44884aec-fe13-46af-8154-6aab55a2ed20,2,Russia,False,Domination,112,1,8,13,71,8.0,93,8,7,0,0,5,Tradition,Tradition
990,990,44884aec-fe13-46af-8154-6aab55a2ed20,3,Persia,False,Domination,90,1,4,9,30,3.0,100,7,3,0,0,4,Authority,Authority
991,991,44884aec-fe13-46af-8154-6aab55a2ed20,4,Songhai,True,Domination,128,2,5,20,23,4.0,100,7,3,2,0,5,Authority,Authority
992,992,448e2539-5027-4404-924a-9ce6dc185a2f,1,Carthage,False,Diplomatic,100,1,6,13,28,5.0,100,8,3,0,0,4,Progress,Authority
993,993,448e2539-5027-4404-924a-9ce6dc185a2f,2,China,False,Diplomatic,99,1,4,13,95,4.0,100,7,3,2,0,4,Progress,Authority
994,994,448e2539-5027-4404-924a-9ce6dc185a2f,3,Egypt,False,Diplomatic,98,1,5,9,27,3.0,100,7,5,4,0,4,Tradition,Authority
995,995,448e2539-5027-4404-924a-9ce6dc185a2f,4,Germany,True,Diplomatic,91,1,4,9,37,5.0,100,8,3,3,0,4,Authority,Authority
996,996,44a2858e-b226-4d62-adfa-671abb961536,1,Brazil,False,Domination,99,1,5,13,35,7.0,100,7,3,2,0,4,Progress,Authority
997,997,44a2858e-b226-4d62-adfa-671abb961536,2,Japan,False,Domination,101,1,5,13,3,2.0,100,7,3,0,0,5,Authority,Tradition
998,998,44a2858e-b226-4d62-adfa-671abb961536,3,The Iroquois,True,Domination,97,1,5,9,20,5.0,100,7,3,2,0,5,Authority,Authority
999,999,44a2858e-b226-4d62-adfa-671abb961536,4,The Zulus,False,Domination,117,2,5,24,8,6.0,100,7,3,2,0,3,Authority,Authority
1000,1000,44df7174-da9e-48d1-9ce1-be98429c1520,1,The Zulus,False,Domination,114,1,4,21,81,2.0,100,7,3,2,0,5,Authority,Authority
1001,1001,44df7174-da9e-48d1-9ce1-be98429c1520,2,Venice,False,Domination,106,1,6,13,46,4.0,100,8,3,0,0,5,Progress,Tradition
1002,1002,44df7174-da9e-48d1-9ce1-be98429c1520,3,Indonesia,True,Domination,100,1,5,12,69,6.0,100,7,3,0,0,4,Progress,Authority
1003,1003,44df7174-da9e-48d1-9ce1-be98429c1520,4,Poland,False,Domination,112,1,7,13,12,5.0,100,8,6,0,0,5,Tradition,Tradition
1004,1004,45613512-271d-4c2d-8a3f-ea18a67f7748,1,The Iroquois,False,Cultural,95,1,5,13,48,6.0,100,7,3,2,0,4,Authority,Authority
1005,1005,45613512-271d-4c2d-8a3f-ea18a67f7748,2,Spain,True,Cultural,90,1,3,9,87,4.0,100,7,3,3,0,4,Authority,Authority
1006,1006,45613512-271d-4c2d-8a3f-ea18a67f7748,3,Carthage,False,Cultural,95,1,4,17,42,8.0,100,7,3,0,0,4,Progress,Authority
1007,1007,45613512-271d-4c2d-8a3f-ea18a67f7748,4,Germany,False,Cultural,96,1,5,9,117,4.0,100,7,3,2,0,4,Authority,Authority
1008,1008,45b662a8-c6e1-4f7d-b360-46b154589e60,1,India,True,Cultural,89,1,5,9,14,5.0,100,8,5,4,0,3,Tradition,Authority
1009,1009,45b662a8-c6e1-4f7d-b360-46b154589e60,2,Brazil,False,Cultural,95,1,5,13,41,10.0,100,7,3,2,0,4,Progress,Authority
1010,1010,45b662a8-c6e1-4f7d-b360-46b154589e60,3,Russia,False,Cultural,110,1,7,14,17,6.0,100,8,6,2,0,5,Tradition,Authority
1011,1011,45b662a8-c6e1-4f7d-b360-46b154589e60,4,Byzantium,False,Cultural,90,1,4,9,53,4.0,100,7,3,2,0,4,Progress,Tradition
1012,1012,45d2e7cc-6373-4bb7-82e0-146dce877a26,1,Byzantium,False,Domination,92,1,5,9,44,6.0,100,7,3,0,0,4,Progress,Tradition
1013,1013,45d2e7cc-6373-4bb7-82e0-146dce877a26,2,England,False,Domination,95,1,4,12,96,7.0,100,7,3,2,0,4,Authority,Authority
1014,1014,45d2e7cc-6373-4bb7-82e0-146dce877a26,3,Morocco,False,Domination,104,1,7,13,80,5.0,92,8,6,2,0,4,Tradition,Authority
1015,1015,45d2e7cc-6373-4bb7-82e0-146dce877a26,4,Sweden,True,Domination,94,1,5,9,55,4.0,100,7,3,2,0,4,Authority,Tradition
1016,1016,45de3325-87d5-4982-8bef-7058eb834ead,1,Russia,False,Diplomatic,59,1,4,9,99,8.0,100,7,3,0,0,4,Progress,Authority
1017,1017,45de3325-87d5-4982-8bef-7058eb834ead,2,Korea,False,Diplomatic,96,1,4,17,35,3.0,100,7,3,2,0,3,Progress,Tradition
1018,1018,45de3325-87d5-4982-8bef-7058eb834ead,3,Siam,True,Diplomatic,95,1,6,9,70,6.0,100,8,6,2,0,4,Tradition,Tradition
1019,1019,45de3325-87d5-4982-8bef-7058eb834ead,4,Ethiopia,False,Diplomatic,103,1,6,9,83,5.0,100,8,6,6,0,5,Tradition,Authority
1020,1020,4605a98c-3f7f-466c-85e1-386c2d582b3b,1,Japan,True,Domination,103,1,4,17,12,5.0,100,7,3,3,0,4,Authority,Authority
1021,1021,4605a98c-3f7f-466c-85e1-386c2d582b3b,2,Brazil,False,Domination,107,1,7,17,55,10.0,92,8,6,2,0,4,Tradition,Authority
1022,1022,4605a98c-3f7f-466c-85e1-386c2d582b3b,3,Byzantium,False,Domination,93,1,6,9,50,5.0,100,8,6,0,0,4,Tradition,Tradition
1023,1023,4605a98c-3f7f-466c-85e1-386c2d582b3b,4,Portugal,False,Domination,93,1,5,9,67,7.0,100,7,3,2,0,4,Progress,Progress
1024,1024,4669e82b-c545-450b-a19e-32f70081e110,1,India,False,Domination,97,1,6,9,53,7.0,100,8,6,2,0,4,Tradition,Authority
1025,1025,4669e82b-c545-450b-a19e-32f70081e110,2,The Zulus,True,Domination,96,1,4,13,52,5.0,100,7,3,2,0,4,Authority,Authority
1026,1026,4669e82b-c545-450b-a19e-32f70081e110,3,Persia,False,Domination,88,1,6,9,72,6.0,100,8,3,2,0,3,Authority,Authority
1027,1027,4669e82b-c545-450b-a19e-32f70081e110,4,Ethiopia,False,Domination,93,1,5,9,13,5.0,100,7,3,2,0,4,Progress,Authority
1028,1028,469d8369-6a29-46c4-991d-554ff2b35774,1,Poland,False,Domination,106,1,7,13,48,9.0,92,8,6,3,0,4,Tradition,Tradition
1029,1029,469d8369-6a29-46c4-991d-554ff2b35774,2,Spain,False,Domination,97,1,4,9,76,4.0,100,7,3,3,0,5,Authority,Authority
1030,1030,469d8369-6a29-46c4-991d-554ff2b35774,3,Indonesia,True,Domination,93,1,5,13,76,8.0,100,7,3,2,0,3,Progress,Authority
1031,1031,469d8369-6a29-46c4-991d-554ff2b35774,4,The Ottomans,False,Domination,97,1,5,13,93,6.0,100,7,5,2,0,4,Tradition,Tradition
1032,1032,46a51424-b96a-4951-b8b6-25e8e9a844de,1,Russia,True,Domination,109,1,6,14,24,6.0,100,8,3,0,0,5,Progress,Tradition
1033,1033,46a51424-b96a-4951-b8b6-25e8e9a844de,2,Sweden,False,Domination,113,1,7,17,37,5.0,100,10,3,0,0,5,Authority,Tradition
1034,1034,46a51424-b96a-4951-b8b6-25e8e9a844de,3,Venice,False,Domination,100,1,6,13,80,9.0,91,8,3,0,0,4,Progress,Tradition
1035,1035,46a51424-b96a-4951-b8b6-25e8e9a844de,4,Korea,False,Domination,105,1,7,9,66,5.0,100,8,6,0,0,5,Tradition,Tradition
1036,1036,46c997bd-615d-432e-a171-47a7fc6a0481,1,The Celts,True,Domination,96,1,6,9,35,4.0,100,8,6,2,0,4,Tradition,Tradition
1037,1037,46c997bd-615d-432e-a171-47a7fc6a0481,2,Assyria,False,Domination,99,1,4,9,46,3.0,100,7,3,4,0,5,Authority,Authority
1038,1038,46c997bd-615d-432e-a171-47a7fc6a0481,3,Persia,False,Domination,94,1,4,13,88,9.0,100,7,3,4,0,4,Authority,Authority
1039,1039,46c997bd-615d-432e-a171-47a7fc6a0481,4,Spain,False,Domination,95,1,6,9,130,8.0,100,8,3,3,0,4,Authority,Authority
1040,1040,46fa0cde-d034-411d-8009-730951280daa,1,America,False,Cultural,95,1,6,9,125,5.0,83,8,3,2,0,4,Authority,Authority
1041,1041,46fa0cde-d034-411d-8009-730951280daa,2,The Maya,True,Cultural,92,1,6,9,42,8.0,100,8,6,2,0,3,Tradition,Authority
1042,1042,46fa0cde-d034-411d-8009-730951280daa,3,Polynesia,False,Cultural,104,1,6,17,43,8.0,100,8,3,1,0,4,Progress,Authority
1043,1043,46fa0cde-d034-411d-8009-730951280daa,4,Russia,False,Cultural,101,1,5,14,54,4.0,100,7,3,1,0,4,Progress,Authority
1044,1044,47439d7b-eb5d-4941-83b7-4f57ef643780,1,The Ottomans,False,Cultural,84,1,4,9,71,6.0,100,7,3,0,0,3,Progress,Tradition
1045,1045,47439d7b-eb5d-4941-83b7-4f57ef643780,2,Ethiopia,False,Cultural,94,1,7,9,186,4.0,100,8,6,2,0,4,Tradition,Authority
1046,1046,47439d7b-eb5d-4941-83b7-4f57ef643780,3,Siam,True,Cultural,110,1,8,13,35,7.0,93,8,7,2,0,4,Tradition,Tradition
1047,1047,47439d7b-eb5d-4941-83b7-4f57ef643780,4,Byzantium,False,Cultural,109,1,7,17,87,9.0,100,9,7,5,0,4,Tradition,Authority
1048,1048,475249f4-697d-43d9-ae72-0d9a710c38ee,1,China,True,Science,100,1,4,16,45,8.0,100,7,3,0,0,4,Progress,Authority
1049,1049,475249f4-697d-43d9-ae72-0d9a710c38ee,2,The Shoshone,False,Science,123,1,8,24,80,7.0,87,8,7,0,0,4,Tradition,Progress
1050,1050,475249f4-697d-43d9-ae72-0d9a710c38ee,3,Portugal,False,Science,83,1,4,9,56,5.0,100,7,3,2,0,3,Progress,Progress
1051,1051,475249f4-697d-43d9-ae72-0d9a710c38ee,4,The Huns,False,Science,118,1,7,17,52,6.0,100,8,3,0,0,5,Authority,Authority
1052,1052,47661c53-2b87-4cf3-9944-9016676e7edf,1,Russia,False,Cultural,100,1,5,14,64,5.0,100,7,3,0,0,4,Progress,Authority
1053,1053,47661c53-2b87-4cf3-9944-9016676e7edf,2,America,False,Cultural,120,2,5,16,47,5.0,100,7,3,2,0,5,Authority,Authority
1054,1054,47661c53-2b87-4cf3-9944-9016676e7edf,3,The Celts,False,Cultural,94,1,5,13,52,7.0,100,7,5,2,0,3,Tradition,Authority
1055,1055,47661c53-2b87-4cf3-9944-9016676e7edf,4,Morocco,True,Cultural,94,1,5,9,66,7.0,100,7,5,2,0,4,Tradition,Authority
1056,1056,48431c60-7c39-4714-9b6b-d6cccc0f4fe4,1,Austria,False,Cultural,94,1,6,13,84,4.0,100,8,6,2,0,3,Tradition,Authority
1057,1057,48431c60-7c39-4714-9b6b-d6cccc0f4fe4,2,India,False,Cultural,95,1,6,9,26,7.0,100,8,3,1,0,4,Progress,Authority
1058,1058,48431c60-7c39-4714-9b6b-d6cccc0f4fe4,3,Egypt,False,Cultural,100,1,6,13,51,11.0,100,8,6,2,0,4,Tradition,Authority
1059,1059,48431c60-7c39-4714-9b6b-d6cccc0f4fe4,4,The Netherlands,True,Cultural,88,1,6,9,79,8.0,100,8,9,2,0,3,Tradition,Authority
1060,1060,48610f73-b4ef-41aa-a6a2-c164f3af2f75,1,The Shoshone,True,Cultural,109,1,4,23,27,5.0,100,7,3,2,0,4,Progress,Progress
1061,1061,48610f73-b4ef-41aa-a6a2-c164f3af2f75,2,Portugal,False,Cultural,56,1,5,12,26,4.0,100,7,3,0,0,3,Progress,Progress
1062,1062,48610f73-b4ef-41aa-a6a2-c164f3af2f75,3,The Huns,False,Cultural,121,2,4,20,29,4.0,100,7,3,2,0,4,Authority,Authority
1063,1063,48610f73-b4ef-41aa-a6a2-c164f3af2f75,4,Arabia,False,Cultural,97,1,7,9,80,10.0,92,8,6,4,0,4,Tradition,Authority
1064,1064,4871a95e-2e74-47fa-b54b-4a669233408b,1,Venice,False,Domination,93,1,7,9,22,5.0,92,8,6,2,0,3,Tradition,Tradition
1065,1065,4871a95e-2e74-47fa-b54b-4a669233408b,2,The Zulus,True,Domination,91,1,4,13,80,6.0,100,7,3,2,0,3,Authority,Authority
1066,1066,4871a95e-2e74-47fa-b54b-4a669233408b,3,The Ottomans,False,Domination,93,1,5,9,45,6.0,100,7,3,0,0,4,Progress,Tradition
1067,1067,4871a95e-2e74-47fa-b54b-4a669233408b,4,Babylon,False,Domination,104,1,5,17,125,8.0,100,7,3,2,0,4,Progress,Authority
1068,1068,489a9324-c2c0-449b-b31c-ee4f9f16f1c1,1,Siam,True,Cultural,103,1,8,13,36,7.0,81,9,8,7,0,4,Tradition,Authority
1069,1069,489a9324-c2c0-449b-b31c-ee4f9f16f1c1,2,Byzantium,False,Cultural,95,1,6,9,68,6.0,100,8,6,2,0,4,Tradition,Tradition
1070,1070,489a9324-c2c0-449b-b31c-ee4f9f16f1c1,3,Polynesia,False,Cultural,102,1,7,13,67,6.0,100,8,6,2,0,4,Tradition,Authority
1071,1071,489a9324-c2c0-449b-b31c-ee4f9f16f1c1,4,China,False,Cultural,109,1,6,13,35,4.0,100,9,6,0,0,5,Tradition,Progress
1072,1072,48c8eafb-2718-4400-9a50-1444e4e6586f,1,The Celts,True,Domination,97,1,6,9,24,3.0,100,8,6,2,0,4,Tradition,Tradition
